iso3,nace,exposure,year,dlp_hw,flag
SWE,J,exposed,2006,8.2,
SWE,J,exposed,2007,2.0,
SWE,J,exposed,2008,-1.2,
SWE,J,exposed,2009,8.0,
SWE,J,exposed,2010,9.3,
SWE,J,exposed,2011,2.4,
SWE,J,exposed,2012,1.0,
SWE,J,exposed,2013,6.6,
SWE,J,exposed,2014,3.0,
SWE,J,exposed,2015,10.9,
SWE,J,exposed,2016,-0.4,
SWE,J,exposed,2017,-7.6,
SWE,J,exposed,2018,10.6,
SWE,J,exposed,2019,9.4,
SWE,J,exposed,2020,6.6,
SWE,J,exposed,2021,8.6,
SWE,J,exposed,2022,-10.1,
SWE,J,exposed,2023,-6.4,
SWE,J,exposed,2024,18.8,b
SWE,J,exposed,2025,7.8,
SWE,K,exposed,2000,8.3,
SWE,K,exposed,2001,-0.5,
SWE,K,exposed,2002,4.2,
SWE,K,exposed,2003,10.1,
SWE,K,exposed,2004,-2.7,
SWE,K,exposed,2005,6.5,
SWE,K,exposed,2006,0.4,
SWE,K,exposed,2007,3.3,
SWE,K,exposed,2008,-4.6,
SWE,K,exposed,2009,5.1,
SWE,K,exposed,2010,0.7,
SWE,K,exposed,2011,6.2,
SWE,K,exposed,2012,2.1,
SWE,K,exposed,2013,5.8,
SWE,K,exposed,2014,2.5,
SWE,K,exposed,2015,6.7,
SWE,K,exposed,2016,4.2,
SWE,K,exposed,2017,8.6,
SWE,K,exposed,2018,2.8,
SWE,K,exposed,2019,-2.5,
SWE,K,exposed,2020,-7.1,
SWE,K,exposed,2021,2.2,
SWE,K,exposed,2022,1.6,
SWE,K,exposed,2023,-6.2,
SWE,K,exposed,2024,-0.9,b
SWE,K,exposed,2025,-0.1,
SWE,M,exposed,2000,0.0,
SWE,M,exposed,2001,3.8,
SWE,M,exposed,2002,2.8,
SWE,M,exposed,2003,3.0,
SWE,M,exposed,2004,3.7,
SWE,M,exposed,2005,1.9,
SWE,M,exposed,2006,9.7,
SWE,M,exposed,2007,0.3,
SWE,M,exposed,2008,-6.8,
SWE,M,exposed,2009,-4.9,
SWE,M,exposed,2010,5.2,
SWE,M,exposed,2011,2.8,
SWE,M,exposed,2012,1.5,
SWE,M,exposed,2013,2.8,
SWE,M,exposed,2014,3.6,
SWE,M,exposed,2015,0.7,
SWE,M,exposed,2016,0.8,
SWE,M,exposed,2017,1.7,
SWE,M,exposed,2018,-0.3,
SWE,M,exposed,2019,0.6,
SWE,M,exposed,2020,5.7,
SWE,M,exposed,2021,-1.7,
SWE,M,exposed,2022,1.4,
SWE,M,exposed,2023,3.1,
SWE,M,exposed,2024,3.5,
